TimeStamp,GazePointXLeft,GazePointYLeft,ValidityLeft,GazePointXRight,GazePointYRight,ValidityRight,GazePointX,GazePointY,PupilSizeLeft,PupilValidityLeft,PupilSizeRight,PupilValidityRight,PupilSize
26984.5,842.0,414.0,1,824.0,318.0,1,833.0,366.0,3.4315,1,3.0617,1,3.2466
27001.2,836.0,410.0,1,839.0,334.0,1,837.5,372.0,3.4204,1,3.0355,1,3.228
27017.8,839.0,409.0,1,839.0,334.0,1,839.0,371.5,3.4155,1,3.0162,1,3.2158
27034.5,844.0,410.0,1,835.0,309.0,1,839.5,359.5,3.4179,1,3.021,1,3.2194
27051.1,843.0,404.0,1,839.0,313.0,1,841.0,358.5,3.4183,1,3.0308,1,3.2246
27067.8,839.0,412.0,1,823.0,282.0,1,831.0,347.0,3.4152,1,3.0568,1,3.236
27084.4,839.0,418.0,1,824.0,272.0,1,831.5,345.0,3.4193,1,3.0528,1,3.236
27101.1,835.0,412.0,1,810.0,240.0,1,822.5,326.0,3.4209,1,3.1151,1,3.268
27117.7,831.0,401.0,1,812.0,245.0,1,821.5,323.0,3.4246,1,3.1204,1,3.2725
27134.4,841.0,406.0,1,797.0,239.0,1,819.0,322.5,3.4283,1,3.1259,1,3.2771
27151.0,840.0,422.0,1,794.0,238.0,1,817.0,330.0,3.4166,1,3.1166,1,3.2666
27167.7,831.0,416.0,1,812.0,247.0,1,821.5,331.5,3.4104,1,3.1169,1,3.2637
27184.4,834.0,420.0,1,814.0,254.0,1,824.0,337.0,3.4134,1,3.1132,1,3.2633
27201.0,841.0,439.0,1,803.0,274.0,1,822.0,356.5,3.3993,1,3.0936,1,3.2465
27217.7,840.0,434.0,1,804.0,268.0,1,822.0,351.0,3.3895,1,3.0975,1,3.2435
27234.3,833.0,421.0,1,814.0,270.0,1,823.5,345.5,3.3958,1,3.0959,1,3.2458
27251.0,836.0,427.0,1,815.0,275.0,1,825.5,351.0,3.3944,1,3.0889,1,3.2417
27267.6,839.0,422.0,1,814.0,279.0,1,826.5,350.5,3.3865,1,3.0611,1,3.2238
27284.3,835.0,416.0,1,822.0,278.0,1,828.5,347.0,3.3869,1,3.0495,1,3.2182
27300.9,834.0,419.0,1,816.0,294.0,1,825.0,356.5,3.3916,1,3.0379,1,3.2147
27317.6,830.0,421.0,1,804.0,287.0,1,817.0,354.0,3.3822,1,3.0418,1,3.212
27334.3,822.0,403.0,1,814.0,283.0,1,818.0,343.0,3.368,1,3.056,1,3.212
27350.9,809.0,359.0,1,816.0,290.0,1,812.5,324.5,3.4445,1,3.1784,1,3.3115
27367.6,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,0,nan
27384.2,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,0,nan
27400.9,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,0,nan
27417.5,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,0,nan
27434.2,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,0,nan
27450.8,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,0,nan
27467.5,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,0,nan
27484.1,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,0,nan
27500.8,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,0,nan
27517.5,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,0,nan
27534.1,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,0,nan
27550.8,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,0,nan
27567.4,752.0,-179.0,1,nan,nan,0,752.0,-179.0,3.3725,1,nan,0,3.3725
27584.1,773.0,-135.0,1,nan,nan,0,773.0,-135.0,3.296,1,nan,0,3.296
27600.7,772.0,-66.0,1,994.0,-262.0,1,883.0,-164.0,3.3801,1,2.7165,1,3.0483
27617.4,760.0,-57.0,1,994.0,-262.0,1,877.0,-159.5,3.3774,1,2.7165,1,3.047
27634.0,759.0,-85.0,1,807.0,-176.0,1,783.0,-130.5,3.3276,1,3.0912,1,3.2094
27650.7,762.0,-82.0,1,810.0,-187.0,1,786.0,-134.5,3.3322,1,3.0136,1,3.1729
27667.3,760.0,-85.0,1,806.0,-186.0,1,783.0,-135.5,3.336,1,2.9971,1,3.1665
27684.0,770.0,-79.0,1,815.0,-180.0,1,792.5,-129.5,3.3195,1,2.9984,1,3.159
27700.7,765.0,-73.0,1,833.0,-175.0,1,799.0,-124.0,3.3251,1,2.989,1,3.1571
27717.3,762.0,-85.0,1,836.0,-177.0,1,799.0,-131.0,3.3278,1,2.9769,1,3.1524
27734.0,754.0,-92.0,1,798.0,-215.0,1,776.0,-153.5,3.3273,1,3.0343,1,3.1808
27750.6,757.0,-92.0,1,795.0,-219.0,1,776.0,-155.5,3.3276,1,3.0196,1,3.1736
27767.3,759.0,-99.0,1,827.0,-184.0,1,793.0,-141.5,3.3313,1,2.9777,1,3.1545
27783.9,754.0,-99.0,1,827.0,-190.0,1,790.5,-144.5,3.3295,1,2.992,1,3.1607
27800.6,760.0,-98.0,1,813.0,-212.0,1,786.5,-155.0,3.3398,1,3.0113,1,3.1755
27817.2,761.0,-102.0,1,809.0,-208.0,1,785.0,-155.0,3.3569,1,3.009,1,3.183
27833.9,761.0,-105.0,1,798.0,-203.0,1,779.5,-154.0,3.3681,1,3.0342,1,3.2012
27850.6,760.0,-108.0,1,803.0,-208.0,1,781.5,-158.0,3.3811,1,3.0325,1,3.2068
27867.2,765.0,-152.0,1,842.0,-265.0,1,803.5,-208.5,3.3816,1,2.9936,1,3.1876
27883.9,760.0,-245.0,1,853.0,-339.0,1,806.5,-292.0,3.3929,1,3.0057,1,3.1993
27900.5,744.0,-267.0,1,848.0,-354.0,1,796.0,-310.5,3.392,1,2.998,1,3.195
27917.2,748.0,-273.0,1,842.0,-353.0,1,795.0,-313.0,3.3974,1,2.9978,1,3.1976
27933.8,750.0,-270.0,1,836.0,-353.0,1,793.0,-311.5,3.4103,1,3.0133,1,3.2118
27950.5,747.0,-268.0,1,838.0,-356.0,1,792.5,-312.0,3.423,1,3.0195,1,3.2212
27967.1,742.0,-273.0,1,835.0,-348.0,1,788.5,-310.5,3.4172,1,3.0099,1,3.2136
27983.8,738.0,-271.0,1,829.0,-354.0,1,783.5,-312.5,3.4209,1,3.0075,1,3.2142
28000.4,739.0,-263.0,1,829.0,-361.0,1,784.0,-312.0,3.4333,1,3.0113,1,3.2223
28017.1,740.0,-262.0,1,832.0,-368.0,1,786.0,-315.0,3.4386,1,3.0083,1,3.2235
28033.8,735.0,-267.0,1,842.0,-375.0,1,788.5,-321.0,3.4264,1,3.0104,1,3.2184
28050.4,724.0,-269.0,1,840.0,-364.0,1,782.0,-316.5,3.414,1,3.006,1,3.21
28067.1,727.0,-271.0,1,817.0,-362.0,1,772.0,-316.5,3.4141,1,2.997,1,3.2055
28083.7,733.0,-271.0,1,810.0,-366.0,1,771.5,-318.5,3.4101,1,2.9914,1,3.2008
28100.4,740.0,-275.0,1,822.0,-366.0,1,781.0,-320.5,3.4062,1,3.0069,1,3.2065
28117.0,741.0,-271.0,1,828.0,-372.0,1,784.5,-321.5,3.3924,1,2.9849,1,3.1886
28133.7,736.0,-272.0,1,839.0,-368.0,1,787.5,-320.0,3.3888,1,2.9565,1,3.1726
28150.3,736.0,-277.0,1,843.0,-365.0,1,789.5,-321.0,3.3791,1,2.9592,1,3.1692
28167.0,732.0,-275.0,1,829.0,-373.0,1,780.5,-324.0,3.37,1,2.9602,1,3.1651
28183.6,727.0,-276.0,1,831.0,-367.0,1,779.0,-321.5,3.3627,1,2.9331,1,3.1479
28200.3,725.0,-283.0,1,835.0,-359.0,1,780.0,-321.0,3.3513,1,2.9119,1,3.1316
28217.0,727.0,-283.0,1,830.0,-360.0,1,778.5,-321.5,3.3373,1,2.9169,1,3.1271
28233.6,732.0,-277.0,1,848.0,-373.0,1,790.0,-325.0,3.3418,1,2.8957,1,3.1187
28250.3,737.0,-274.0,1,845.0,-376.0,1,791.0,-325.0,3.3389,1,2.8932,1,3.116
28266.9,738.0,-281.0,1,837.0,-359.0,1,787.5,-320.0,3.3315,1,2.9094,1,3.1205
28283.6,742.0,-282.0,1,839.0,-356.0,1,790.5,-319.0,3.328,1,2.9128,1,3.1204
28300.2,746.0,-273.0,1,816.0,-375.0,1,781.0,-324.0,3.325,1,2.9422,1,3.1336
28316.9,745.0,-283.0,1,815.0,-374.0,1,780.0,-328.5,3.3156,1,2.9368,1,3.1262
28333.5,743.0,-287.0,1,830.0,-351.0,1,786.5,-319.0,3.3182,1,2.9159,1,3.117
28350.2,739.0,-279.0,1,832.0,-350.0,1,785.5,-314.5,3.3239,1,2.9145,1,3.1192
28366.9,742.0,-282.0,1,830.0,-381.0,1,786.0,-331.5,3.3153,1,2.9185,1,3.1169
28383.5,744.0,-288.0,1,833.0,-382.0,1,788.5,-335.0,3.3141,1,2.9184,1,3.1163
28400.2,742.0,-291.0,1,843.0,-374.0,1,792.5,-332.5,3.3048,1,2.8919,1,3.0983
28416.8,744.0,-295.0,1,838.0,-368.0,1,791.0,-331.5,3.2999,1,2.8958,1,3.0979
28433.5,737.0,-292.0,1,820.0,-365.0,1,778.5,-328.5,3.3099,1,2.9223,1,3.1161
28450.1,735.0,-293.0,1,828.0,-369.0,1,781.5,-331.0,3.3059,1,2.9159,1,3.1109
28466.8,740.0,-289.0,1,861.0,-369.0,1,800.5,-329.0,3.2957,1,2.8648,1,3.0802
28483.4,744.0,-283.0,1,853.0,-373.0,1,798.5,-328.0,3.295,1,2.8536,1,3.0743
28500.1,753.0,-281.0,1,829.0,-376.0,1,791.0,-328.5,3.2988,1,2.88,1,3.0894
28516.7,760.0,-270.0,1,838.0,-365.0,1,799.0,-317.5,3.3012,1,2.8974,1,3.0993
28533.4,755.0,-268.0,1,836.0,-360.0,1,795.5,-314.0,3.2959,1,2.9117,1,3.1038
28550.1,757.0,-265.0,1,846.0,-360.0,1,801.5,-312.5,3.2905,1,2.9115,1,3.101
28566.7,765.0,-267.0,1,861.0,-353.0,1,813.0,-310.0,3.2941,1,2.8772,1,3.0856
28583.4,754.0,-268.0,1,854.0,-353.0,1,804.0,-310.5,3.291,1,2.8701,1,3.0806
28600.0,750.0,-263.0,1,858.0,-355.0,1,804.0,-309.0,3.2826,1,2.867,1,3.0748
28616.7,760.0,-265.0,1,855.0,-360.0,1,807.5,-312.5,3.277,1,2.8659,1,3.0715
28633.3,752.0,-271.0,1,861.0,-356.0,1,806.5,-313.5,3.2851,1,2.8621,1,3.0736
28650.0,747.0,-266.0,1,860.0,-353.0,1,803.5,-309.5,3.2868,1,2.8673,1,3.077
28666.6,753.0,-261.0,1,858.0,-345.0,1,805.5,-303.0,3.2833,1,2.8528,1,3.068
28683.3,749.0,-261.0,1,851.0,-346.0,1,800.0,-303.5,3.2866,1,2.8416,1,3.0641
28699.9,751.0,-259.0,1,855.0,-348.0,1,803.0,-303.5,3.2835,1,2.8473,1,3.0654
28716.6,764.0,-267.0,1,859.0,-345.0,1,811.5,-306.0,3.2752,1,2.8451,1,3.0602
28733.3,760.0,-268.0,1,832.0,-358.0,1,796.0,-313.0,3.2761,1,2.8785,1,3.0773
28749.9,749.0,-266.0,1,828.0,-357.0,1,788.5,-311.5,3.28,1,2.8846,1,3.0823
28766.6,754.0,-270.0,1,843.0,-345.0,1,798.5,-307.5,3.2778,1,2.8537,1,3.0658
28783.2,764.0,-273.0,1,842.0,-354.0,1,803.0,-313.5,3.2781,1,2.8501,1,3.0641
28799.9,761.0,-264.0,1,831.0,-362.0,1,796.0,-313.0,3.2811,1,2.8702,1,3.0757
28816.5,747.0,-268.0,1,828.0,-362.0,1,787.5,-315.0,3.2871,1,2.8693,1,3.0782
28833.2,741.0,-273.0,1,832.0,-358.0,1,786.5,-315.5,3.292,1,2.8771,1,3.0845
28849.8,751.0,-269.0,1,844.0,-356.0,1,797.5,-312.5,3.2965,1,2.8773,1,3.0869
28866.5,755.0,-272.0,1,839.0,-359.0,1,797.0,-315.5,3.302,1,2.8795,1,3.0908
28883.2,750.0,-275.0,1,837.0,-360.0,1,793.5,-317.5,3.3071,1,2.8888,1,3.0979
28899.8,753.0,-280.0,1,842.0,-352.0,1,797.5,-316.0,3.3021,1,2.8808,1,3.0914
28916.5,747.0,-279.0,1,835.0,-346.0,1,791.0,-312.5,3.3034,1,2.8814,1,3.0924
28933.1,747.0,-276.0,1,830.0,-352.0,1,788.5,-314.0,3.3096,1,2.8908,1,3.1002
28949.8,747.0,-261.0,1,834.0,-342.0,1,790.5,-301.5,3.3147,1,2.9119,1,3.1133
28966.4,748.0,-259.0,1,834.0,-336.0,1,791.0,-297.5,3.3147,1,2.9286,1,3.1216
28983.1,748.0,-254.0,1,834.0,-337.0,1,791.0,-295.5,3.3124,1,2.9182,1,3.1153
28999.7,748.0,-259.0,1,840.0,-336.0,1,794.0,-297.5,3.3153,1,2.9278,1,3.1216
29016.4,747.0,-265.0,1,835.0,-332.0,1,791.0,-298.5,3.3253,1,2.9396,1,3.1324
29033.0,734.0,-265.0,1,834.0,-320.0,1,784.0,-292.5,3.3261,1,2.9258,1,3.126
29049.7,733.0,-265.0,1,838.0,-320.0,1,785.5,-292.5,3.3272,1,2.9295,1,3.1283
29066.4,742.0,-266.0,1,836.0,-340.0,1,789.0,-303.0,3.3317,1,2.9299,1,3.1308
29083.0,741.0,-264.0,1,828.0,-336.0,1,784.5,-300.0,3.3371,1,2.9254,1,3.1313
29099.7,738.0,-258.0,1,826.0,-324.0,1,782.0,-291.0,3.3316,1,2.9403,1,3.1359
29116.3,742.0,-254.0,1,825.0,-329.0,1,783.5,-291.5,3.3294,1,2.9593,1,3.1444
29133.0,750.0,-251.0,1,819.0,-325.0,1,784.5,-288.0,3.3419,1,2.9485,1,3.1452
29149.6,747.0,-253.0,1,832.0,-320.0,1,789.5,-286.5,3.3507,1,2.9374,1,3.1441
29166.3,739.0,-257.0,1,832.0,-314.0,1,785.5,-285.5,3.3454,1,2.9563,1,3.1509
29182.9,735.0,-258.0,1,827.0,-316.0,1,781.0,-287.0,3.3508,1,2.9544,1,3.1526
29199.6,739.0,-252.0,1,826.0,-320.0,1,782.5,-286.0,3.3565,1,2.9433,1,3.1499
29216.2,738.0,-254.0,1,817.0,-320.0,1,777.5,-287.0,3.3631,1,2.953,1,3.1581
29232.9,782.0,-255.0,1,796.0,-399.0,1,789.0,-327.0,3.2818,1,2.8663,1,3.0741
29249.6,839.0,-284.0,1,762.0,-486.0,1,800.5,-385.0,3.2611,1,2.8601,1,3.0606
29266.2,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,0,nan
29282.9,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,0,nan
29299.5,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,0,nan
29316.2,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,0,nan
29332.8,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,0,nan
29349.5,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,0,nan
29366.1,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,0,nan
29382.8,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,0,nan
29399.4,nan,nan,0,1027.0,-462.0,1,1027.0,-462.0,nan,0,2.6243,1,2.6243
29416.1,866.0,-420.0,1,1027.0,-462.0,1,946.5,-441.0,2.9737,1,2.6243,1,2.799
29432.8,800.0,-379.0,1,896.0,-533.0,1,848.0,-456.0,3.1775,1,2.654,1,2.9158
29449.4,753.0,-294.0,1,869.0,-479.0,1,811.0,-386.5,3.3543,1,2.7104,1,3.0324
29466.1,751.0,-266.0,1,816.0,-366.0,1,783.5,-316.0,3.4113,1,2.9548,1,3.183
29482.7,741.0,-245.0,1,816.0,-348.0,1,778.5,-296.5,3.4472,1,2.9986,1,3.2229
29499.4,741.0,-246.0,1,823.0,-332.0,1,782.0,-289.0,3.4452,1,3.0373,1,3.2413
29516.0,743.0,-246.0,1,835.0,-318.0,1,789.0,-282.0,3.4482,1,3.0378,1,3.243
29532.7,735.0,-253.0,1,842.0,-328.0,1,788.5,-290.5,3.4443,1,3.0434,1,3.2439
29549.3,742.0,-257.0,1,837.0,-331.0,1,789.5,-294.0,3.4415,1,3.0508,1,3.2462
29566.0,744.0,-259.0,1,833.0,-344.0,1,788.5,-301.5,3.4394,1,3.0522,1,3.2458
29582.7,740.0,-256.0,1,830.0,-350.0,1,785.0,-303.0,3.4559,1,3.0465,1,3.2512
29599.3,743.0,-255.0,1,830.0,-345.0,1,786.5,-300.0,3.465,1,3.0419,1,3.2534
29616.0,737.0,-255.0,1,834.0,-349.0,1,785.5,-302.0,3.4732,1,3.0507,1,3.2619
29632.6,741.0,-252.0,1,828.0,-358.0,1,784.5,-305.0,3.4778,1,3.0608,1,3.2693
29649.3,745.0,-254.0,1,835.0,-357.0,1,790.0,-305.5,3.4718,1,3.0566,1,3.2642
29665.9,742.0,-250.0,1,834.0,-343.0,1,788.0,-296.5,3.4726,1,3.0558,1,3.2642
29682.6,739.0,-241.0,1,827.0,-338.0,1,783.0,-289.5,3.4852,1,3.069,1,3.2771
29699.2,738.0,-245.0,1,831.0,-334.0,1,784.5,-289.5,3.4996,1,3.0679,1,3.2838
29715.9,741.0,-251.0,1,816.0,-342.0,1,778.5,-296.5,3.5079,1,3.0644,1,3.2862
29732.5,736.0,-252.0,1,813.0,-347.0,1,774.5,-299.5,3.5025,1,3.0798,1,3.2912
29749.2,735.0,-257.0,1,826.0,-346.0,1,780.5,-301.5,3.511,1,3.0923,1,3.3017
29765.9,730.0,-260.0,1,824.0,-347.0,1,777.0,-303.5,3.5154,1,3.0955,1,3.3054
29782.5,726.0,-262.0,1,825.0,-347.0,1,775.5,-304.5,3.5121,1,3.1018,1,3.307
29799.2,735.0,-262.0,1,831.0,-336.0,1,783.0,-299.0,3.5255,1,3.1025,1,3.314
29815.8,729.0,-259.0,1,827.0,-336.0,1,778.0,-297.5,3.5193,1,3.1008,1,3.3101
29832.5,726.0,-257.0,1,818.0,-343.0,1,772.0,-300.0,3.5035,1,3.1042,1,3.3038
29849.1,735.0,-255.0,1,815.0,-345.0,1,775.0,-300.0,3.4942,1,3.0994,1,3.2968
29865.8,740.0,-260.0,1,829.0,-344.0,1,784.5,-302.0,3.4885,1,3.087,1,3.2877
29882.4,742.0,-260.0,1,837.0,-347.0,1,789.5,-303.5,3.4688,1,3.0795,1,3.2741
29899.1,739.0,-262.0,1,821.0,-360.0,1,780.0,-311.0,3.466,1,3.0712,1,3.2686
29915.8,739.0,-262.0,1,822.0,-369.0,1,780.5,-315.5,3.4683,1,3.0617,1,3.265
29932.4,734.0,-261.0,1,834.0,-367.0,1,784.0,-314.0,3.4484,1,3.0561,1,3.2522
29949.1,724.0,-263.0,1,821.0,-358.0,1,772.5,-310.5,3.4356,1,3.0426,1,3.2391
29965.7,733.0,-263.0,1,816.0,-360.0,1,774.5,-311.5,3.4339,1,3.0481,1,3.241
29982.4,735.0,-263.0,1,820.0,-366.0,1,777.5,-314.5,3.4235,1,3.054,1,3.2388
29999.0,732.0,-263.0,1,830.0,-368.0,1,781.0,-315.5,3.4216,1,3.02,1,3.2208
30015.7,737.0,-263.0,1,837.0,-368.0,1,787.0,-315.5,3.4221,1,3.0099,1,3.216
30032.3,735.0,-263.0,1,833.0,-371.0,1,784.0,-317.0,3.4165,1,3.0253,1,3.2209
30049.0,736.0,-270.0,1,843.0,-371.0,1,789.5,-320.5,3.3999,1,3.0199,1,3.2099
30065.6,738.0,-268.0,1,823.0,-345.0,1,780.5,-306.5,3.3977,1,3.015,1,3.2063
30082.3,740.0,-260.0,1,811.0,-335.0,1,775.5,-297.5,3.3917,1,3.0134,1,3.2026
30099.0,746.0,-260.0,1,830.0,-353.0,1,788.0,-306.5,3.3858,1,2.9895,1,3.1876
30115.6,741.0,-263.0,1,833.0,-352.0,1,787.0,-307.5,3.3878,1,2.9827,1,3.1852
30132.3,739.0,-264.0,1,831.0,-332.0,1,785.0,-298.0,3.3809,1,2.9808,1,3.1809
30148.9,746.0,-265.0,1,831.0,-343.0,1,788.5,-304.0,3.3625,1,2.966,1,3.1643
30165.6,745.0,-264.0,1,820.0,-369.0,1,782.5,-316.5,3.366,1,2.9723,1,3.1692
30182.2,741.0,-266.0,1,810.0,-366.0,1,775.5,-316.0,3.3755,1,2.9811,1,3.1783
30198.9,742.0,-270.0,1,829.0,-376.0,1,785.5,-323.0,3.3797,1,2.9745,1,3.1771
30215.5,744.0,-272.0,1,834.0,-377.0,1,789.0,-324.5,3.379,1,2.9619,1,3.1705
30232.2,746.0,-274.0,1,843.0,-356.0,1,794.5,-315.0,3.3708,1,2.9659,1,3.1683
30248.9,747.0,-274.0,1,840.0,-359.0,1,793.5,-316.5,3.3759,1,2.9892,1,3.1825
30265.5,740.0,-279.0,1,840.0,-361.0,1,790.0,-320.0,3.3827,1,2.986,1,3.1844
30282.2,746.0,-278.0,1,841.0,-355.0,1,793.5,-316.5,3.3848,1,2.9855,1,3.1852
30298.8,746.0,-273.0,1,842.0,-354.0,1,794.0,-313.5,3.3833,1,2.9771,1,3.1802
30315.5,740.0,-270.0,1,843.0,-354.0,1,791.5,-312.0,3.3891,1,2.9732,1,3.1812
30332.1,744.0,-265.0,1,843.0,-352.0,1,793.5,-308.5,3.3991,1,2.9895,1,3.1943
30348.8,745.0,-259.0,1,843.0,-358.0,1,794.0,-308.5,3.3992,1,2.9988,1,3.199
30365.4,741.0,-262.0,1,839.0,-353.0,1,790.0,-307.5,3.4014,1,2.9933,1,3.1973
30382.1,738.0,-265.0,1,842.0,-354.0,1,790.0,-309.5,3.4031,1,2.9867,1,3.1949
30398.7,737.0,-266.0,1,851.0,-367.0,1,794.0,-316.5,3.3967,1,2.9793,1,3.188
30415.4,737.0,-273.0,1,849.0,-364.0,1,793.0,-318.5,3.4066,1,2.9793,1,3.193
30432.1,734.0,-272.0,1,829.0,-358.0,1,781.5,-315.0,3.415,1,3.007,1,3.211
30448.7,731.0,-272.0,1,820.0,-352.0,1,775.5,-312.0,3.4219,1,3.0306,1,3.2263
30465.4,734.0,-277.0,1,832.0,-358.0,1,783.0,-317.5,3.4289,1,3.029,1,3.229
30482.0,738.0,-275.0,1,843.0,-358.0,1,790.5,-316.5,3.4326,1,3.0184,1,3.2255
30498.7,733.0,-270.0,1,833.0,-369.0,1,783.0,-319.5,3.4333,1,3.0457,1,3.2395
30515.3,727.0,-272.0,1,826.0,-378.0,1,776.5,-325.0,3.4419,1,3.0577,1,3.2498
30532.0,733.0,-271.0,1,826.0,-364.0,1,779.5,-317.5,3.4528,1,3.0569,1,3.2548
30548.6,736.0,-272.0,1,837.0,-355.0,1,786.5,-313.5,3.4575,1,3.0568,1,3.2571
30565.3,739.0,-272.0,1,846.0,-353.0,1,792.5,-312.5,3.4549,1,3.0658,1,3.2604
30582.0,734.0,-271.0,1,840.0,-358.0,1,787.0,-314.5,3.4606,1,3.0637,1,3.2622
30598.6,726.0,-267.0,1,831.0,-352.0,1,778.5,-309.5,3.4704,1,3.0611,1,3.2657
30615.3,727.0,-261.0,1,819.0,-352.0,1,773.0,-306.5,3.4716,1,3.0795,1,3.2756
30631.9,733.0,-266.0,1,830.0,-360.0,1,781.5,-313.0,3.4739,1,3.0885,1,3.2812
30648.6,739.0,-269.0,1,834.0,-355.0,1,786.5,-312.0,3.4818,1,3.0824,1,3.2821
30665.2,736.0,-267.0,1,815.0,-351.0,1,775.5,-309.0,3.4809,1,3.103,1,3.292
30681.9,724.0,-269.0,1,813.0,-347.0,1,768.5,-308.0,3.479,1,3.1126,1,3.2958
30698.5,719.0,-273.0,1,827.0,-343.0,1,773.0,-308.0,3.4785,1,3.0824,1,3.2804
30715.2,724.0,-270.0,1,828.0,-348.0,1,776.0,-309.0,3.49,1,3.0941,1,3.2921
30731.8,729.0,-269.0,1,813.0,-354.0,1,771.0,-311.5,3.492,1,3.1332,1,3.3126
30748.5,728.0,-273.0,1,806.0,-352.0,1,767.0,-312.5,3.4881,1,3.1263,1,3.3072
30765.2,730.0,-266.0,1,810.0,-352.0,1,770.0,-309.0,3.4921,1,3.1123,1,3.3022
30781.8,733.0,-262.0,1,818.0,-357.0,1,775.5,-309.5,3.4931,1,3.1344,1,3.3138
30798.5,732.0,-262.0,1,823.0,-353.0,1,777.5,-307.5,3.4993,1,3.1245,1,3.3119
30815.1,731.0,-261.0,1,823.0,-354.0,1,777.0,-307.5,3.4996,1,3.1241,1,3.3118
30831.8,729.0,-259.0,1,827.0,-359.0,1,778.0,-309.0,3.5015,1,3.1246,1,3.313
30848.4,726.0,-256.0,1,821.0,-354.0,1,773.5,-305.0,3.5053,1,3.1181,1,3.3117
30865.1,757.0,-270.0,1,813.0,-377.0,1,785.0,-323.5,3.4831,1,3.1097,1,3.2964
31647.9,771.0,-302.0,1,807.0,-389.0,1,789.0,-345.5,3.558,1,3.1878,1,3.3729
31664.5,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,0,nan
31681.2,773.0,-206.0,1,nan,nan,0,773.0,-206.0,3.6631,1,nan,0,3.6631
31697.8,794.0,-308.0,1,810.0,-422.0,1,802.0,-365.0,3.6461,1,3.2648,1,3.4554
31714.5,806.0,-350.0,1,805.0,-446.0,1,805.5,-398.0,3.5896,1,3.1813,1,3.3854
31764.5,799.0,-302.0,1,795.0,-395.0,1,797.0,-348.5,3.6549,1,3.2614,1,3.4581
31847.7,792.0,-265.0,1,789.0,-317.0,1,790.5,-291.0,3.777,1,3.425,1,3.601
32030.9,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,0,nan
32047.6,798.0,-286.0,1,817.0,-370.0,1,807.5,-328.0,3.6281,1,3.2098,1,3.419
32064.2,787.0,-288.0,1,792.0,-370.0,1,789.5,-329.0,3.6798,1,3.3024,1,3.4911
32080.9,779.0,-293.0,1,784.0,-368.0,1,781.5,-330.5,3.6675,1,3.3038,1,3.4856
32097.5,772.0,-292.0,1,788.0,-348.0,1,780.0,-320.0,3.6585,1,3.3004,1,3.4794
32114.2,787.0,-290.0,1,794.0,-355.0,1,790.5,-322.5,3.6276,1,3.2819,1,3.4548
32130.9,797.0,-288.0,1,777.0,-374.0,1,787.0,-331.0,3.6139,1,3.2652,1,3.4396
32147.5,780.0,-290.0,1,762.0,-376.0,1,771.0,-333.0,3.6066,1,3.2684,1,3.4375
32164.2,775.0,-298.0,1,788.0,-377.0,1,781.5,-337.5,3.5915,1,3.2577,1,3.4246
32180.8,776.0,-299.0,1,786.0,-378.0,1,781.0,-338.5,3.5714,1,3.2405,1,3.4059
32197.5,764.0,-293.0,1,775.0,-396.0,1,769.5,-344.5,3.5567,1,3.2443,1,3.4005
32214.1,761.0,-292.0,1,778.0,-391.0,1,769.5,-341.5,3.539,1,3.2221,1,3.3805
